	Lemme	Number of occurrence
6702	roshashana	0.37245515360609216
6703	ardèche	0.37245515360609216
6704	ubo	0.37245515360609216
6705	sonia	0.37245515360609216
6706	expédition	0.37245515360609216
6707	chuchotement	0.37245515360609216
6708	polygame	0.37245515360609216
6709	chignon	0.37245515360609216
6710	combine	0.37245515360609216
6711	manuel	0.37245515360609216
6712	assortiment	0.37245515360609216
6713	placement	0.37245515360609216
6714	multiatelier	0.37245515360609216
6715	gamme	0.37245515360609216
6716	métronome	0.37245515360609216
6717	saida	0.37245515360609216
6718	capricieuse	0.37245515360609216
6719	savonnette	0.37245515360609216
6720	versant	0.37245515360609216
6721	houppette	0.37245515360609216
6722	dinguette	0.37245515360609216
6723	madichou	0.37245515360609216
6724	choute	0.37245515360609216
6725	assistance	0.37245515360609216
6726	popote	0.37245515360609216
6727	javel	0.37245515360609216
6728	matos	0.37245515360609216
6729	djumbo	0.37245515360609216
6730	massif	0.37245515360609216
6731	brave	0.37245515360609216
6732	winiie	0.37245515360609216
6733	lucarne	0.37245515360609216
6734	oursin	0.37245515360609216
6735	à	0.37245515360609216
6736	indianan_jones	0.37245515360609216
6737	frère_jaques	0.37245515360609216
6738	taie	0.37245515360609216
6739	laboratoire	0.37245515360609216
6740	théophiles	0.37245515360609216
6741	plainte	0.37245515360609216
6742	téflon	0.37245515360609216
6743	médiathèque	0.37245515360609216
6744	aupied	0.37245515360609216
6745	marcheur	0.37245515360609216
6746	balayeur	0.37245515360609216
6747	légumier	0.37245515360609216
6748	délassement	0.37245515360609216
6749	benjamin_le_lutin	0.37245515360609216
6750	embout	0.37245515360609216
6751	rotation	0.37245515360609216
6752	motard	0.37245515360609216
6753	propulsion	0.37245515360609216
6754	argus	0.37245515360609216
6755	revendeur	0.37245515360609216
6756	pâtissier	0.37245515360609216
6757	beurrée	0.37245515360609216
6758	régulier	0.37245515360609216
6759	gueux	0.37245515360609216
6760	épouse	0.37245515360609216
6761	ciné	0.37245515360609216
6762	brousse	0.37245515360609216
6763	apprentissage	0.37245515360609216
6764	colley	0.37245515360609216
6765	mastiff	0.37245515360609216
6766	many	0.37245515360609216
6767	garfiel	0.37245515360609216
6768	garfield	0.37245515360609216
6769	jupon	0.37245515360609216
6770	dune	0.37245515360609216
6771	autisme	0.37245515360609216
6772	prosodie	0.37245515360609216
6773	louvres	0.37245515360609216
6774	encornet	0.37245515360609216
6775	lustre	0.37245515360609216
6776	madagascar	0.37245515360609216
6777	mac_donaldd	0.37245515360609216
6778	van_gogh	0.37245515360609216
6779	chapiteau	0.37245515360609216
6780	round	0.37245515360609216
6781	nekrick	0.37245515360609216
6782	albré	0.37245515360609216
6783	dépannage	0.37245515360609216
6784	rainure	0.37245515360609216
6785	fouillon	0.37245515360609216
6786	cinéaste	0.37245515360609216
6787	cafouillou	0.37245515360609216
6788	absence	0.37245515360609216
6789	havre	0.37245515360609216
6790	enflure	0.37245515360609216
6791	leonard	0.37245515360609216
6792	électrocardiogramme	0.37245515360609216
6793	école_sainte_marie	0.37245515360609216
6794	kodak	0.37245515360609216
6795	oxygène	0.37245515360609216
6796	siabou	0.37245515360609216
6797	kipling	0.37245515360609216
6798	éprouvette	0.37245515360609216
6799	anesthésie	0.37245515360609216
6800	renaut	0.37245515360609216
6801	violoncelliste	0.37245515360609216
6802	séquence	0.37245515360609216
6803	fusion	0.37245515360609216
6804	licenciement	0.37245515360609216
6805	certificat	0.37245515360609216
6806	inscription	0.37245515360609216
6807	barrat	0.37245515360609216
6808	adolphe	0.37245515360609216
6809	chaufferie	0.37245515360609216
6810	posturologue	0.37245515360609216
6811	podologue	0.37245515360609216
6812	toubib	0.37245515360609216
6813	achille	0.37245515360609216
6814	tendon	0.37245515360609216
6815	logopède	0.37245515360609216
6816	efteling	0.37245515360609216
6817	assuré	0.37245515360609216
6818	souplesse	0.37245515360609216
6819	crapaud_serpounet	0.37245515360609216
6820	sophie_la_girafe	0.37245515360609216
6821	soeurette	0.37245515360609216
6822	écheveau	0.37245515360609216
6823	canevas	0.37245515360609216
6824	lux	0.37245515360609216
6825	papille	0.37245515360609216
6826	galanterie	0.37245515360609216
6827	quatuor	0.37245515360609216
6828	rétroviseur	0.37245515360609216
6829	crécelle	0.37245515360609216
6830	rinçage	0.37245515360609216
6831	yannou	0.37245515360609216
6832	king_kong	0.37245515360609216
6833	avarie	0.37245515360609216
6834	sévi	0.37245515360609216
6835	clémence	0.37245515360609216
6836	kinders	0.37245515360609216
6837	kinder_surprise	0.37245515360609216
6838	teletubbies	0.37245515360609216
6839	martial	0.37245515360609216
6840	petit_tout_noir	0.37245515360609216
6841	petit_tout_vert	0.37245515360609216
6842	petit_tout_blanc	0.37245515360609216
6843	petit_tout_rouge	0.37245515360609216
6844	sire	0.37245515360609216
6845	petit_tout_jaune	0.37245515360609216
6846	nicou	0.37245515360609216
6847	dagobert	0.37245515360609216
6848	cabotin	0.37245515360609216
6849	express	0.37245515360609216
6850	grillage	0.37245515360609216
6851	donut	0.37245515360609216
6852	beignou	0.37245515360609216
6853	twix	0.37245515360609216
6854	borgne	0.37245515360609216
6855	dédicace	0.37245515360609216
6856	coulant	0.37245515360609216
6857	mililou	0.37245515360609216
6858	anouck	0.37245515360609216
6859	préparatif	0.37245515360609216
6860	mathia	0.37245515360609216
6861	bougeoir	0.37245515360609216
6862	coupure	0.37245515360609216
6863	châtaigne	0.37245515360609216
6864	moisi	0.37245515360609216
6865	garantie	0.37245515360609216
6866	genviève	0.37245515360609216
6867	être	0.37245515360609216
6868	précipité	0.37245515360609216
6869	minable	0.37245515360609216
6870	kriskroll	0.37245515360609216
6871	mito	0.37245515360609216
6872	falvala	0.37245515360609216
6873	bonde	0.37245515360609216
6874	retrait	0.37245515360609216
6875	flygi	0.37245515360609216
6876	renseignement	0.37245515360609216
6877	pikou	0.37245515360609216
6878	encoche	0.37245515360609216
6879	adolescent	0.37245515360609216
6880	blanc	0.37245515360609216
6881	pic_et_pic_et_colegram	0.37245515360609216
6882	emplette	0.37245515360609216
6883	new_york	0.37245515360609216
6884	chatouilli	0.37245515360609216
6885	interstice	0.37245515360609216
6886	leclerc	0.37245515360609216
6887	amsterdam	0.37245515360609216
6888	enfilade	0.37245515360609216
6889	amon	0.37245515360609216
6890	madou	0.37245515360609216
6891	meccano	0.37245515360609216
6892	armure	0.37245515360609216
6893	artur	0.37245515360609216
6894	oubliette	0.37245515360609216
6895	tournoi	0.37245515360609216
6896	roulement	0.37245515360609216
6897	ouisti	0.37245515360609216
6898	césarine	0.37245515360609216
6899	stromboli	0.37245515360609216
6900	mil	0.37245515360609216
6901	coué	0.37245515360609216
6902	moumouche	0.37245515360609216
6903	book	0.37245515360609216
6904	di	0.37245515360609216
6905	soreille	0.37245515360609216
6906	étendeur	0.37245515360609216
6907	mustela	0.37245515360609216
6908	jalousie	0.37245515360609216
6909	antiseptique	0.37245515360609216
6910	égratignure	0.37245515360609216
6911	cortège	0.37245515360609216
6912	miffy	0.37245515360609216
6913	pelure	0.37245515360609216
6914	éolienne	0.37245515360609216
6915	tétanos	0.37245515360609216
6916	boxon	0.37245515360609216
6917	nöel	0.37245515360609216
6918	vitrine	0.37245515360609216
6919	ça	0.37245515360609216
6920	pathétique	0.37245515360609216
6921	tournesol	0.37245515360609216
6922	industrie	0.37245515360609216
6923	apéricubles	0.37245515360609216
6924	financier	0.37245515360609216
6925	moulinet	0.37245515360609216
6926	camelote	0.37245515360609216
6927	transporteur	0.37245515360609216
6928	sueur	0.37245515360609216
6929	brûlure	0.37245515360609216
6930	symptôme	0.37245515360609216
6931	montorgueil	0.37245515360609216
6932	galoche	0.37245515360609216
6933	indigestion	0.37245515360609216
6934	tendresse	0.37245515360609216
6935	kenidon	0.37245515360609216
6936	everest	0.37245515360609216
6937	baratin	0.37245515360609216
6938	mange_poussins	0.37245515360609216
6939	ivoirien	0.37245515360609216
6940	cathou	0.37245515360609216
6941	novec	0.37245515360609216
6942	père_nöel	0.37245515360609216
6943	anoine	0.37245515360609216
6944	saligaud	0.37245515360609216
6945	jesus	0.37245515360609216
6946	affabulation	0.37245515360609216
6947	ressemblance	0.37245515360609216
6948	réaliste	0.37245515360609216
6949	sommier	0.37245515360609216
6950	enseignement	0.37245515360609216
6951	déclinaison	0.37245515360609216
6952	théophie	0.37245515360609216
6953	batte	0.37245515360609216
6954	théohile	0.37245515360609216
6955	vacation	0.37245515360609216
6956	dialogue	0.37245515360609216
6957	elysées	0.37245515360609216
6958	champs	0.37245515360609216
6959	perpignan	0.37245515360609216
6960	doundo	0.37245515360609216
6961	fissure	0.37245515360609216
6962	appendicite	0.37245515360609216
6963	parapet	0.37245515360609216
6964	vigne	0.37245515360609216
6965	mini_short	0.37245515360609216
6966	op	0.37245515360609216
6967	di_book	0.37245515360609216
6968	bouc	0.37245515360609216
6969	pok	0.37245515360609216
6970	dépression	0.37245515360609216
6971	léonarnichon	0.37245515360609216
6972	martinette	0.37245515360609216
6973	cosmonaute	0.37245515360609216
6974	istanbul	0.37245515360609216
6975	cindy	0.37245515360609216
6976	bonhomme_michelin	0.37245515360609216
6977	huitième	0.37245515360609216
6978	marquès	0.37245515360609216
6979	ptiot	0.37245515360609216
6980	tâtonnement	0.37245515360609216
6981	clientèle	0.37245515360609216
6982	tatie_tania	0.37245515360609216
6983	mamographie	0.37245515360609216
6984	mme_parisse	0.37245515360609216
6985	loch_ness	0.37245515360609216
6986	kirikette	0.37245515360609216
6987	kermesse	0.37245515360609216
6988	cosette	0.37245515360609216
6989	suture	0.37245515360609216
6990	simpsons	0.37245515360609216
6991	cafouillon	0.37245515360609216
6992	ponti	0.37245515360609216
6993	olaf	0.37245515360609216
6994	destructeur	0.37245515360609216
6995	poupoule	0.37245515360609216
6996	apparence	0.37245515360609216
6997	granola	0.37245515360609216
6998	granolas	0.37245515360609216
6999	commencement	0.37245515360609216
7000	quinzaine	0.37245515360609216
7001	atoine	0.37245515360609216
7002	rangeur	0.37245515360609216
7003	sacripant	0.37245515360609216
7004	écolier	0.37245515360609216
7005	patron	0.37245515360609216
7006	gsm	0.37245515360609216
7007	palace	0.37245515360609216
7008	muller	0.37245515360609216
7009	paradizio	0.37245515360609216
7010	mamilette	0.37245515360609216
7011	alphonse	0.37245515360609216
7012	gohan	0.37245515360609216
7013	aïe	0.37245515360609216
7014	balancier	0.37245515360609216
7015	courbature	0.37245515360609216
7016	tragédie	0.37245515360609216
7017	gestuelle	0.37245515360609216
7018	leitmotiv	0.37245515360609216
7019	blues	0.37245515360609216
7020	signifié	0.37245515360609216
7021	msn	0.37245515360609216
7022	méditerranéenne	0.37245515360609216
7023	liban	0.37245515360609216
7024	houmous	0.37245515360609216
7025	piquette	0.37245515360609216
7026	zérère	0.37245515360609216
7027	nîmes	0.37245515360609216
7028	gascé	0.37245515360609216
7029	trésorerie	0.37245515360609216
7030	dominicaine	0.37245515360609216
7031	théphile	0.37245515360609216
7032	galia	0.37245515360609216
7033	norme	0.37245515360609216
7034	suggestion	0.37245515360609216
7035	fnac	0.37245515360609216
7036	rodéo	0.37245515360609216
7037	païsse	0.37245515360609216
7038	mitterrand	0.37245515360609216
7039	thibaut	0.37245515360609216
7040	brian	0.37245515360609216
7041	sunlight	0.37245515360609216
7042	bouilloire	0.37245515360609216
7043	yonne	0.37245515360609216
7044	villeneuve	0.37245515360609216
7045	charcutier	0.37245515360609216
7046	émission	0.37245515360609216
7047	juif	0.37245515360609216
7048	rex	0.37245515360609216
7049	rabbin	0.37245515360609216
7050	motivation	0.37245515360609216
7051	militaire	0.37245515360609216
7052	bonbonne	0.37245515360609216
7053	faible	0.37245515360609216
7054	débat	0.37245515360609216
7055	marie_olga	0.37245515360609216
7056	merlaguette	0.37245515360609216
7057	arctique	0.37245515360609216
7058	pôle_nord	0.37245515360609216
7059	zazoum	0.37245515360609216
7060	pousse_poussette	0.37245515360609216
7061	jacinthe	0.37245515360609216
7062	messager	0.37245515360609216
7063	armée	0.37245515360609216
7064	petits_cochons	0.37245515360609216
7065	portefeuille	0.37245515360609216
7066	moulinex	0.37245515360609216
7067	complice	0.37245515360609216
7068	dément	0.37245515360609216
7069	joël	0.37245515360609216
7070	porche	0.37245515360609216
7071	observateur	0.37245515360609216
7072	chimie	0.37245515360609216
7073	rancart	0.37245515360609216
7074	shtroumpf	0.37245515360609216
7075	cuivre	0.37245515360609216
7076	teigneux	0.37245515360609216
7077	séminaire	0.37245515360609216
7078	vadonves	0.37245515360609216
7079	gare_de_l'est	0.37245515360609216
7080	croa	0.37245515360609216
7081	roman	0.37245515360609216
7082	incompréhension	0.37245515360609216
7083	mangas	0.37245515360609216
7084	manga	0.37245515360609216
7085	pulvérisation	0.37245515360609216
7086	délight	0.37245515360609216
7087	ligue	0.37245515360609216
7088	minuterie	0.37245515360609216
7089	kinder	0.37245515360609216
7090	stégosaure	0.37245515360609216
7091	la_belle	0.37245515360609216
7092	verviers	0.37245515360609216
7093	angelique	0.37245515360609216
7094	nikas	0.37245515360609216
7095	vil	0.37245515360609216
7096	sana	0.37245515360609216
7097	récitation	0.37245515360609216
7098	powerpoint	0.37245515360609216
7099	infection	0.37245515360609216
7100	emrique	0.37245515360609216
7101	bizarrerie	0.37245515360609216
7102	grimpeur	0.37245515360609216
7103	bibulle	0.37245515360609216
7104	smoke	0.37245515360609216
7105	gilli	0.37245515360609216
7106	nicoco	0.37245515360609216
7107	ventilation	0.37245515360609216
7108	martinique	0.37245515360609216
7109	españa	0.37245515360609216
7110	hindou	0.37245515360609216
7111	pénombre	0.37245515360609216
7112	luthier	0.37245515360609216
7113	résistance	0.37245515360609216
7114	crayolas	0.37245515360609216
7115	saint_cezaire	0.37245515360609216
7116	homéopathie	0.37245515360609216
7117	concordance	0.37245515360609216
7118	capacité	0.37245515360609216
7119	rade	0.37245515360609216
7120	routine	0.37245515360609216
7121	onzième	0.37245515360609216
7122	aîné	0.37245515360609216
7123	extrême	0.37245515360609216
7124	cadet_roussel	0.37245515360609216
7125	présidence	0.37245515360609216
7126	candidature	0.37245515360609216
7127	malou	0.37245515360609216
7128	alpro_vanille	0.37245515360609216
7129	yogourt	0.37245515360609216
7130	évolution	0.37245515360609216
7131	fatim	0.37245515360609216
7132	anévrisme	0.37245515360609216
7133	rupture	0.37245515360609216
7134	décès	0.37245515360609216
7135	honk_hong	0.37245515360609216
7136	consulat	0.37245515360609216
7137	aberdeen	0.37245515360609216
7138	stanley	0.37245515360609216
7139	bouddha	0.37245515360609216
7140	lantau	0.37245515360609216
7141	cheung_chau	0.37245515360609216
7142	camillia	0.37245515360609216
7143	lausanne	0.37245515360609216
7144	palisse	0.37245515360609216
7145	marge	0.37245515360609216
7146	compositeur	0.37245515360609216
7147	pierrette	0.37245515360609216
7148	enchaînement	0.37245515360609216
7149	tunisien	0.37245515360609216
7150	afrique_du_nord	0.37245515360609216
7151	pissaladière	0.37245515360609216
7152	hortensia	0.37245515360609216
7153	felix	0.37245515360609216
7154	ramequin	0.37245515360609216
7155	odilon	0.37245515360609216
7156	barnabée	0.37245515360609216
7157	œuvre	0.37245515360609216
7158	animation	0.37245515360609216
7159	toinette	0.37245515360609216
7160	rousse	0.37245515360609216
7161	lukas	0.37245515360609216
7162	monsieur_madame	0.37245515360609216
7163	touriste	0.37245515360609216
7164	anaelle	0.37245515360609216
7165	transmission	0.37245515360609216
7166	tex_avery	0.37245515360609216
7167	marais	0.37245515360609216
7168	rotin	0.37245515360609216
7169	furet	0.37245515360609216
7170	dieux	0.37245515360609216
7171	volume	0.37245515360609216
7172	chouille	0.37245515360609216
7173	simulacre	0.37245515360609216
7174	uzi	0.37245515360609216
7175	lavial	0.37245515360609216
7176	sondage	0.37245515360609216
7177	totof	0.37245515360609216
7178	proportion	0.37245515360609216
7179	crémerie	0.37245515360609216
7180	nuance	0.37245515360609216
7181	hennissement	0.37245515360609216
7182	filiation	0.37245515360609216
7183	épluchure	0.37245515360609216
7184	pelage	0.37245515360609216
7185	urgente	0.37245515360609216
7186	damien	0.37245515360609216
7187	postiche	0.37245515360609216
7188	gang	0.37245515360609216
7189	surlendemain	0.37245515360609216
7190	cérumen	0.37245515360609216
7191	accompagnement	0.37245515360609216
7192	hydrométrie	0.37245515360609216
7193	formule_un	0.37245515360609216
7194	secteur	0.37245515360609216
7195	adaptateur	0.37245515360609216
7196	tribord	0.37245515360609216
7197	nana_mouskouri	0.37245515360609216
7198	cuddle	0.37245515360609216
7199	noos	0.37245515360609216
7200	titou	0.37245515360609216
7201	identification	0.37245515360609216
7202	junior	0.37245515360609216
7203	elmex	0.37245515360609216
7204	voltaire	0.37245515360609216
7205	enflé	0.37245515360609216
7206	préavis	0.37245515360609216
7207	carrier	0.37245515360609216
7208	démission	0.37245515360609216
7209	agence	0.37245515360609216
7210	wendy	0.37245515360609216
7211	fournaise	0.37245515360609216
7212	cath	0.37245515360609216
7213	guide_du_routard	0.37245515360609216
7214	blue_mountain	0.37245515360609216
7215	aiguilleur	0.37245515360609216
7216	thaïlandais	0.37245515360609216
7217	curry	0.37245515360609216
7218	macau	0.37245515360609216
7219	shopping	0.37245515360609216
7220	escapade	0.37245515360609216
7221	malaise	0.37245515360609216
7222	langkawi	0.37245515360609216
7223	osier	0.37245515360609216
7224	couinement	0.37245515360609216
7225	rabais	0.37245515360609216
7226	quinte	0.37245515360609216
7227	poton	0.37245515360609216
7228	diète	0.37245515360609216
7229	nef	0.37245515360609216
7230	gershwin	0.37245515360609216
7231	bess	0.37245515360609216
7232	porgy	0.37245515360609216
7233	cadet	0.37245515360609216
7234	salarié	0.37245515360609216
7235	expo	0.37245515360609216
7236	risotto	0.37245515360609216
7237	gamba	0.37245515360609216
7238	saint_jacques	0.37245515360609216
7239	habillement	0.37245515360609216
7240	trophyrès	0.37245515360609216
7241	stéréo	0.37245515360609216
7242	bougnette	0.37245515360609216
7243	cinglé	0.37245515360609216
7244	perfection	0.37245515360609216
7245	flemmard	0.37245515360609216
7246	inox	0.37245515360609216
7247	nutrition	0.37245515360609216
7248	péricitrine	0.37245515360609216
7249	taux	0.37245515360609216
7250	objectivité	0.37245515360609216
7251	articulation	0.37245515360609216
7252	anae	0.37245515360609216
7253	plastic	0.37245515360609216
7254	tambouille	0.37245515360609216
7255	formation	0.37245515360609216
7256	banjo	0.37245515360609216
7257	déluge	0.37245515360609216
7258	kahn	0.37245515360609216
7259	chéquier	0.37245515360609216
7260	acuponcture	0.37245515360609216
7261	sébum	0.37245515360609216
7262	essorage	0.37245515360609216
7263	ophtalmologiste	0.37245515360609216
7264	audition	0.37245515360609216
7265	organisme	0.37245515360609216
7266	obèse	0.37245515360609216
7267	obésité	0.37245515360609216
7268	optique	0.37245515360609216
7269	sécu	0.37245515360609216
7270	hamelot	0.37245515360609216
7271	gallia	0.37245515360609216
7272	cochonnaille	0.37245515360609216
7273	ado	0.37245515360609216
7274	modération	0.37245515360609216
7275	bricolo_jeannot	0.37245515360609216
7276	mère_noël	0.37245515360609216
7277	atteinte	0.37245515360609216
7278	antiinflammatoire	0.37245515360609216
7279	thé_o_phile	0.37245515360609216
7280	ragoût	0.37245515360609216
7281	matrix	0.37245515360609216
7282	réfugié	0.37245515360609216
7283	choupette	0.37245515360609216
7284	einstein	0.37245515360609216
7285	posture	0.37245515360609216
7286	extrait	0.37245515360609216
7287	généreux	0.37245515360609216
7288	colorant	0.37245515360609216
7289	argument	0.37245515360609216
7290	saint_nectaire	0.37245515360609216
7291	papi_armando	0.37245515360609216
7292	ray_charles	0.37245515360609216
7293	limaçon	0.37245515360609216
7294	oberos	0.37245515360609216
7295	israël	0.37245515360609216
7296	dragée	0.37245515360609216
7297	poulpette	0.37245515360609216
7298	apericube	0.37245515360609216
7299	revanchard	0.37245515360609216
7300	exagération	0.37245515360609216
7301	goûteur	0.37245515360609216
7302	friandise	0.37245515360609216
7303	hémorragie	0.37245515360609216
7304	séchage	0.37245515360609216
7305	sensation	0.37245515360609216
7306	taormine	0.37245515360609216
7307	syracuse	0.37245515360609216
7308	greco_romains	0.37245515360609216
7309	vestige	0.37245515360609216
7310	négociant	0.37245515360609216
7311	observatrice	0.37245515360609216
7312	buenos	0.37245515360609216
7313	adidas	0.37245515360609216
7314	quenotte	0.37245515360609216
7315	baballe	0.37245515360609216
7316	mimétisme	0.37245515360609216
7317	neuilly	0.37245515360609216
7318	chaponay	0.37245515360609216
7319	zizou	0.37245515360609216
7320	agressif	0.37245515360609216
7321	coccyx	0.37245515360609216
7322	architecte	0.37245515360609216
7323	starlette	0.37245515360609216
7324	perplexité	0.37245515360609216
7325	exemplaire	0.37245515360609216
7326	bled	0.37245515360609216
7327	brochure	0.37245515360609216
7328	dynamique	0.37245515360609216
7329	mobilité	0.37245515360609216
7330	lotion	0.37245515360609216
7331	desperate	0.37245515360609216
7332	tatoune	0.37245515360609216
7333	annette	0.37245515360609216
7334	zinc	0.37245515360609216
7335	panade	0.37245515360609216
7336	fourchetée	0.37245515360609216
7337	retrouvaille	0.37245515360609216
7338	sagem	0.37245515360609216
7339	pourcent	0.37245515360609216
7340	valse	0.37245515360609216
7341	justesse	0.37245515360609216
7342	mamy_migou	0.37245515360609216
7343	mâchoire	0.37245515360609216
7344	molaire	0.37245515360609216
7345	julienne	0.37245515360609216
7346	berbin	0.37245515360609216
7347	chopeur	0.37245515360609216
7348	prêteur	0.37245515360609216
7349	procession	0.37245515360609216
7350	ukraine	0.37245515360609216
7351	protestation	0.37245515360609216
7352	saga	0.37245515360609216
7353	sms	0.37245515360609216
7354	répétitrice	0.37245515360609216
7355	bâillement	0.37245515360609216
7356	ajustement	0.37245515360609216
7357	ravel	0.37245515360609216
7358	théophlie	0.37245515360609216
7359	mussot	0.37245515360609216
7360	mady	0.37245515360609216
7361	inquiétude	0.37245515360609216
7362	léopoldine	0.37245515360609216
7363	ascension	0.37245515360609216
7364	magnésium	0.37245515360609216
7365	ratio	0.37245515360609216
7366	fischer_price	0.37245515360609216
7367	forfait	0.37245515360609216
7368	cotoé	0.37245515360609216
7369	gadin	0.37245515360609216
7370	ternes	0.37245515360609216
7371	tambourin	0.37245515360609216
7372	bourrasque	0.37245515360609216
7373	dépens	0.37245515360609216
7374	méfiant	0.37245515360609216
7375	coopération	0.37245515360609216
7376	contrariété	0.37245515360609216
7377	theophile	0.37245515360609216
7378	résonance	0.37245515360609216
7379	violence	0.37245515360609216
7380	grelot	0.37245515360609216
7381	triangliste	0.37245515360609216
7382	vocation	0.37245515360609216
7383	percussion	0.37245515360609216
7384	affection	0.37245515360609216
7385	nestlé	0.37245515360609216
7386	suissesse	0.37245515360609216
7387	tyrolienne	0.37245515360609216
7388	ramonage	0.37245515360609216
7389	amiante	0.37245515360609216
7390	cathédrale	0.37245515360609216
7391	ici_bibi	0.37245515360609216
7392	parc_firstname	0.37245515360609216
7393	sanbarde	0.37245515360609216
7394	vxx	0.37245515360609216
7395	oxx	0.37245515360609216
7396	marineland	0.37245515360609216
7397	brisées	0.37245515360609216
7398	bavardage	0.37245515360609216
7399	juliette_pique_nique	0.37245515360609216
7400	juliette_fait_des_courses	0.37245515360609216
7401	juliette_fête_son_anniversaire	0.37245515360609216
7402	mario	0.37245515360609216
7403	chanicoterium	0.37245515360609216
7404	struthiomimus	0.37245515360609216
7405	oviraptor	0.37245515360609216
7406	stegoseras	0.37245515360609216
7407	pachycephalosaure	0.37245515360609216
7408	pinacosaure	0.37245515360609216
7409	velociraptor	0.37245515360609216
7410	lambeosaurus	0.37245515360609216
7411	centaosaure	0.37245515360609216
7412	corythosaure	0.37245515360609216
7413	parasaurolophus	0.37245515360609216
7414	dribble	0.37245515360609216
7415	pirate_des_caraïbes	0.37245515360609216
7416	sanbarbe_et_sa_chanson	0.37245515360609216
7417	la_belle_et_la_bête	0.37245515360609216
7418	vador	0.37245515360609216
7419	dark	0.37245515360609216
7420	taijitsu	0.37245515360609216
7421	quad	0.37245515360609216
7422	trapéziste	0.37245515360609216
7423	bxx	0.37245515360609216
7424	t_g_v	0.37245515360609216
7425	le_livre_des_contraires	0.37245515360609216
7426	juliette_va_au_cirque	0.37245515360609216
7427	les_animaux_farceurs	0.37245515360609216
7428	pokemon	0.37245515360609216
7429	citrons	0.37245515360609216
7430	les_habits_neufs_de_l_empereur	0.37245515360609216
7431	taz	0.37245515360609216
7432	casse_noisette	0.37245515360609216
7433	serpillère	0.37245515360609216
7434	centaine	0.37245515360609216
7435	mon_chat_à_moi	0.37245515360609216
7436	locationcarla	0.37245515360609216
7437	wings	0.37245515360609216
7438	je_m'habille_tout_seul	0.37245515360609216
7439	titeuf	0.37245515360609216
7440	pirates_des_caraïbes	0.37245515360609216
7441	autocuiseur	0.37245515360609216
7442	chocapic	0.37245515360609216
7443	mistouf	0.37245515360609216
7444	douar	0.37245515360609216
7445	les_aristochats	0.37245515360609216
7446	monsieur_martinot	0.37245515360609216
7447	joana	0.37245515360609216
7448	pépita	0.37245515360609216
7449	lise	0.37245515360609216
7450	petit_chaton	0.37245515360609216
7451	doa	0.37245515360609216
7452	x_man	0.37245515360609216
7453	action_man	0.37245515360609216
7454	rangers	0.37245515360609216
7455	monsieur_incroyable	0.37245515360609216
7456	monsieur_grincheux	0.37245515360609216
7457	monsieur_nigaud	0.37245515360609216
7458	monsieur_bavard	0.37245515360609216
7459	monsieur_chatouille	0.37245515360609216
7460	monsieur_etourdi	0.37245515360609216
7461	monsieur_glouton	0.37245515360609216
7462	christopher	0.37245515360609216
7463	victor_petit_pois	0.37245515360609216
7464	yaya	0.37245515360609216
7465	kassandre	0.37245515360609216
7466	oie_grasse	0.37245515360609216
7467	quentin_canard	0.37245515360609216
7468	poulette_coquette	0.37245515360609216
7469	privilège	0.37245515360609216
7470	frustration	0.37245515360609216
7471	nala	0.37245515360609216
7472	nounouille	0.37245515360609216
7473	tsoumou	0.37245515360609216
7474	nary	0.37245515360609216
7475	mamie_hélène	0.37245515360609216
7476	rente	0.37245515360609216
7477	mistan	0.37245515360609216
7478	na	0.37245515360609216
7479	auberge	0.37245515360609216
7480	rhône	0.37245515360609216
7481	milou	0.37245515360609216
7482	jeje	0.37245515360609216
7483	bourget	0.37245515360609216
7484	ariane	0.37245515360609216
7485	pont_levis	0.37245515360609216
7486	inv	0.37245515360609216
7487	ss	0.37245515360609216
7488	carnivore	0.37245515360609216
7489	comblanche	0.37245515360609216
7490	défenseur	0.37245515360609216
7491	muraille	0.37245515360609216
7492	show	0.37245515360609216
7493	edgar	0.37245515360609216
7494	sãtal	0.37245515360609216
7495	fabricant	0.37245515360609216
7496	zorg	0.37245515360609216
7497	pharaon	0.37245515360609216
7498	remblai	0.37245515360609216
7499	racing_club_de_france	0.37245515360609216
7500	breuvage	0.37245515360609216
7501	aspartame	0.37245515360609216
7502	franchise	0.37245515360609216
7503	danao	0.37245515360609216
7504	nanaou	0.37245515360609216
7505	ala	0.37245515360609216
7506	asterix	0.37245515360609216
7507	couti	0.37245515360609216
7508	doseur	0.37245515360609216
7509	lionçon	0.37245515360609216
7510	branchage	0.37245515360609216
7511	crocus	0.37245515360609216
7512	claudé	0.37245515360609216
7513	repli	0.37245515360609216
7514	conjonctivite	0.37245515360609216
7515	mamans	0.37245515360609216
7516	raoul	0.37245515360609216
7517	reniflement	0.37245515360609216
7518	rugissement	0.37245515360609216
7519	gnou	0.37245515360609216
7520	torpeur	0.37245515360609216
7521	loquet	0.37245515360609216
7522	tour_de_france	0.37245515360609216
7523	annecy	0.37245515360609216
7524	ttéphane	0.37245515360609216
7525	yva	0.37245515360609216
7526	racing	0.37245515360609216
7527	tatan	0.37245515360609216
7528	perçeuse	0.37245515360609216
7529	alizé	0.37245515360609216
7530	festival	0.37245515360609216
7531	ouistiti	0.37245515360609216
7532	walter	0.37245515360609216
7533	coco_lapin	0.37245515360609216
7534	vanne	0.37245515360609216
